projection,unit,sex,age,geo,time,value
Sensitivity test: no migration,Person,Total,Total,Portugal,2089,6188236
Sensitivity test: no migration,Person,Total,Total,Portugal,2090,6137732
Sensitivity test: no migration,Person,Total,Total,Portugal,2091,6087438
Sensitivity test: no migration,Person,Total,Total,Portugal,2092,6037374
Sensitivity test: no migration,Person,Total,Total,Portugal,2093,5987578
Sensitivity test: no migration,Person,Total,Total,Portugal,2094,5938104
Sensitivity test: no migration,Person,Total,Total,Portugal,2095,5889020
Sensitivity test: no migration,Person,Total,Total,Portugal,2096,5840381
Sensitivity test: no migration,Person,Total,Total,Portugal,2097,5792249
Sensitivity test: no migration,Person,Total,Total,Portugal,2098,5744706
Sensitivity test: no migration,Person,Total,Total,Portugal,2099,5697824
Sensitivity test: no migration,Person,Total,Total,Portugal,2100,5651660
Sensitivity test: no migration,Person,Total,Total,Romania,2018,19530631
Sensitivity test: no migration,Person,Total,Total,Romania,2019,19456012
Sensitivity test: no migration,Person,Total,Total,Romania,2020,19398535
Sensitivity test: no migration,Person,Total,Total,Romania,2021,19340570
Sensitivity test: no migration,Person,Total,Total,Romania,2022,19281520
Sensitivity test: no migration,Person,Total,Total,Romania,2023,19221654
Sensitivity test: no migration,Person,Total,Total,Romania,2024,19161228
Sensitivity test: no migration,Person,Total,Total,Romania,2025,19100475
Sensitivity test: no migration,Person,Total,Total,Romania,2026,19039614
Sensitivity test: no migration,Person,Total,Total,Romania,2027,18978690
Sensitivity test: no migration,Person,Total,Total,Romania,2028,18917685
Sensitivity test: no migration,Person,Total,Total,Romania,2029,18856582
Sensitivity test: no migration,Person,Total,Total,Romania,2030,18795409
Sensitivity test: no migration,Person,Total,Total,Romania,2031,18734149
Sensitivity test: no migration,Person,Total,Total,Romania,2032,18672773
Sensitivity test: no migration,Person,Total,Total,Romania,2033,18611202
Sensitivity test: no migration,Person,Total,Total,Romania,2034,18549317
Sensitivity test: no migration,Person,Total,Total,Romania,2035,18486953
Sensitivity test: no migration,Person,Total,Total,Romania,2036,18423968
Sensitivity test: no migration,Person,Total,Total,Romania,2037,18360231
Sensitivity test: no migration,Person,Total,Total,Romania,2038,18295677
Sensitivity test: no migration,Person,Total,Total,Romania,2039,18230304
Sensitivity test: no migration,Person,Total,Total,Romania,2040,18164131
Sensitivity test: no migration,Person,Total,Total,Romania,2041,18097238
Sensitivity test: no migration,Person,Total,Total,Romania,2042,18029718
Sensitivity test: no migration,Person,Total,Total,Romania,2043,17961700
Sensitivity test: no migration,Person,Total,Total,Romania,2044,17893315
Sensitivity test: no migration,Person,Total,Total,Romania,2045,17824676
Sensitivity test: no migration,Person,Total,Total,Romania,2046,17755937
Sensitivity test: no migration,Person,Total,Total,Romania,2047,17687173
Sensitivity test: no migration,Person,Total,Total,Romania,2048,17618466
Sensitivity test: no migration,Person,Total,Total,Romania,2049,17549764
Sensitivity test: no migration,Person,Total,Total,Romania,2050,17480955
Sensitivity test: no migration,Person,Total,Total,Romania,2051,17411918
Sensitivity test: no migration,Person,Total,Total,Romania,2052,17342485
Sensitivity test: no migration,Person,Total,Total,Romania,2053,17272424
Sensitivity test: no migration,Person,Total,Total,Romania,2054,17201509
Sensitivity test: no migration,Person,Total,Total,Romania,2055,17129490
Sensitivity test: no migration,Person,Total,Total,Romania,2056,17056228
Sensitivity test: no migration,Person,Total,Total,Romania,2057,16981725
Sensitivity test: no migration,Person,Total,Total,Romania,2058,16906027
Sensitivity test: no migration,Person,Total,Total,Romania,2059,16829200
Sensitivity test: no migration,Person,Total,Total,Romania,2060,16751378
Sensitivity test: no migration,Person,Total,Total,Romania,2061,16672718
Sensitivity test: no migration,Person,Total,Total,Romania,2062,16593418
Sensitivity test: no migration,Person,Total,Total,Romania,2063,16513689
Sensitivity test: no migration,Person,Total,Total,Romania,2064,16433734
Sensitivity test: no migration,Person,Total,Total,Romania,2065,16353772
Sensitivity test: no migration,Person,Total,Total,Romania,2066,16274043
Sensitivity test: no migration,Person,Total,Total,Romania,2067,16194693
Sensitivity test: no migration,Person,Total,Total,Romania,2068,16115636
Sensitivity test: no migration,Person,Total,Total,Romania,2069,16037390
Sensitivity test: no migration,Person,Total,Total,Romania,2070,15960364
Sensitivity test: no migration,Person,Total,Total,Romania,2071,15884763
Sensitivity test: no migration,Person,Total,Total,Romania,2072,15810696
Sensitivity test: no migration,Person,Total,Total,Romania,2073,15738174
Sensitivity test: no migration,Person,Total,Total,Romania,2074,15667228
Sensitivity test: no migration,Person,Total,Total,Romania,2075,15597816
Sensitivity test: no migration,Person,Total,Total,Romania,2076,15530061
Sensitivity test: no migration,Person,Total,Total,Romania,2077,15464032
Sensitivity test: no migration,Person,Total,Total,Romania,2078,15399778
Sensitivity test: no migration,Person,Total,Total,Romania,2079,15337373
Sensitivity test: no migration,Person,Total,Total,Romania,2080,15276817
Sensitivity test: no migration,Person,Total,Total,Romania,2081,15218102
Sensitivity test: no migration,Person,Total,Total,Romania,2082,15161239
Sensitivity test: no migration,Person,Total,Total,Romania,2083,15106197
Sensitivity test: no migration,Person,Total,Total,Romania,2084,15052830
Sensitivity test: no migration,Person,Total,Total,Romania,2085,15000910
Sensitivity test: no migration,Person,Total,Total,Romania,2086,14950307
Sensitivity test: no migration,Person,Total,Total,Romania,2087,14900893
Sensitivity test: no migration,Person,Total,Total,Romania,2088,14852535
Sensitivity test: no migration,Person,Total,Total,Romania,2089,14805142
Sensitivity test: no migration,Person,Total,Total,Romania,2090,14758608
Sensitivity test: no migration,Person,Total,Total,Romania,2091,14712874
Sensitivity test: no migration,Person,Total,Total,Romania,2092,14667733
Sensitivity test: no migration,Person,Total,Total,Romania,2093,14622930
Sensitivity test: no migration,Person,Total,Total,Romania,2094,14578236
Sensitivity test: no migration,Person,Total,Total,Romania,2095,14533483
Sensitivity test: no migration,Person,Total,Total,Romania,2096,14488627
Sensitivity test: no migration,Person,Total,Total,Romania,2097,14443607
Sensitivity test: no migration,Person,Total,Total,Romania,2098,14398390
Sensitivity test: no migration,Person,Total,Total,Romania,2099,14352991
Sensitivity test: no migration,Person,Total,Total,Romania,2100,14307442
Sensitivity test: no migration,Person,Total,Total,Sweden,2018,10120242
Sensitivity test: no migration,Person,Total,Total,Sweden,2019,10143035
Sensitivity test: no migration,Person,Total,Total,Sweden,2020,10165705
Sensitivity test: no migration,Person,Total,Total,Sweden,2021,10187920
Sensitivity test: no migration,Person,Total,Total,Sweden,2022,10209145
Sensitivity test: no migration,Person,Total,Total,Sweden,2023,10228885
Sensitivity test: no migration,Person,Total,Total,Sweden,2024,10246625
Sensitivity test: no migration,Person,Total,Total,Sweden,2025,10261984
Sensitivity test: no migration,Person,Total,Total,Sweden,2026,10274635
Sensitivity test: no migration,Person,Total,Total,Sweden,2027,10284350
Sensitivity test: no migration,Person,Total,Total,Sweden,2028,10291056
Sensitivity test: no migration,Person,Total,Total,Sweden,2029,10294774
Sensitivity test: no migration,Person,Total,Total,Sweden,2030,10295658
Sensitivity test: no migration,Person,Total,Total,Sweden,2031,10293958
Sensitivity test: no migration,Person,Total,Total,Sweden,2032,10289971
Sensitivity test: no migration,Person,Total,Total,Sweden,2033,10284052
Sensitivity test: no migration,Person,Total,Total,Sweden,2034,10276575
Sensitivity test: no migration,Person,Total,Total,Sweden,2035,10267921
Sensitivity test: no migration,Person,Total,Total,Sweden,2036,10258453
Sensitivity test: no migration,Person,Total,Total,Sweden,2037,10248480
Sensitivity test: no migration,Person,Total,Total,Sweden,2038,10238268
Sensitivity test: no migration,Person,Total,Total,Sweden,2039,10228005
Sensitivity test: no migration,Person,Total,Total,Sweden,2040,10217831
Sensitivity test: no migration,Person,Total,Total,Sweden,2041,10207822
Sensitivity test: no migration,Person,Total,Total,Sweden,2042,10197979
Sensitivity test: no migration,Person,Total,Total,Sweden,2043,10188262
Sensitivity test: no migration,Person,Total,Total,Sweden,2044,10178579
Sensitivity test: no migration,Person,Total,Total,Sweden,2045,10168796
Sensitivity test: no migration,Person,Total,Total,Sweden,2046,10158755
Sensitivity test: no migration,Person,Total,Total,Sweden,2047,10148293
Sensitivity test: no migration,Person,Total,Total,Sweden,2048,10137193
Sensitivity test: no migration,Person,Total,Total,Sweden,2049,10125289
Sensitivity test: no migration,Person,Total,Total,Sweden,2050,10112374
Sensitivity test: no migration,Person,Total,Total,Sweden,2051,10098283
Sensitivity test: no migration,Person,Total,Total,Sweden,2052,10082882
Sensitivity test: no migration,Person,Total,Total,Sweden,2053,10066090
Sensitivity test: no migration,Person,Total,Total,Sweden,2054,10047837
Sensitivity test: no migration,Person,Total,Total,Sweden,2055,10028107
Sensitivity test: no migration,Person,Total,Total,Sweden,2056,10006908
Sensitivity test: no migration,Person,Total,Total,Sweden,2057,9984287
Sensitivity test: no migration,Person,Total,Total,Sweden,2058,9960331
Sensitivity test: no migration,Person,Total,Total,Sweden,2059,9935166
Sensitivity test: no migration,Person,Total,Total,Sweden,2060,9908925
Sensitivity test: no migration,Person,Total,Total,Sweden,2061,9881801
Sensitivity test: no migration,Person,Total,Total,Sweden,2062,9853958
Sensitivity test: no migration,Person,Total,Total,Sweden,2063,9825610
Sensitivity test: no migration,Person,Total,Total,Sweden,2064,9796930
Sensitivity test: no migration,Person,Total,Total,Sweden,2065,9768093
Sensitivity test: no migration,Person,Total,Total,Sweden,2066,9739277
Sensitivity test: no migration,Person,Total,Total,Sweden,2067,9710593
Sensitivity test: no migration,Person,Total,Total,Sweden,2068,9682099
Sensitivity test: no migration,Person,Total,Total,Sweden,2069,9653835
Sensitivity test: no migration,Person,Total,Total,Sweden,2070,9625781
Sensitivity test: no migration,Person,Total,Total,Sweden,2071,9597897
Sensitivity test: no migration,Person,Total,Total,Sweden,2072,9570124
Sensitivity test: no migration,Person,Total,Total,Sweden,2073,9542386
Sensitivity test: no migration,Person,Total,Total,Sweden,2074,9514607
Sensitivity test: no migration,Person,Total,Total,Sweden,2075,9486652
Sensitivity test: no migration,Person,Total,Total,Sweden,2076,9458444
Sensitivity test: no migration,Person,Total,Total,Sweden,2077,9429871
Sensitivity test: no migration,Person,Total,Total,Sweden,2078,9400843
Sensitivity test: no migration,Person,Total,Total,Sweden,2079,9371297
Sensitivity test: no migration,Person,Total,Total,Sweden,2080,9341218
Sensitivity test: no migration,Person,Total,Total,Sweden,2081,9310630
Sensitivity test: no migration,Person,Total,Total,Sweden,2082,9279622
Sensitivity test: no migration,Person,Total,Total,Sweden,2083,9248283
Sensitivity test: no migration,Person,Total,Total,Sweden,2084,9216745
Sensitivity test: no migration,Person,Total,Total,Sweden,2085,9185150
Sensitivity test: no migration,Person,Total,Total,Sweden,2086,9153653
Sensitivity test: no migration,Person,Total,Total,Sweden,2087,9122436
Sensitivity test: no migration,Person,Total,Total,Sweden,2088,9091691
Sensitivity test: no migration,Person,Total,Total,Sweden,2089,9061540
Sensitivity test: no migration,Person,Total,Total,Sweden,2090,9032105
Sensitivity test: no migration,Person,Total,Total,Sweden,2091,9003449
Sensitivity test: no migration,Person,Total,Total,Sweden,2092,8975599
Sensitivity test: no migration,Person,Total,Total,Sweden,2093,8948505
Sensitivity test: no migration,Person,Total,Total,Sweden,2094,8922051
Sensitivity test: no migration,Person,Total,Total,Sweden,2095,8896077
Sensitivity test: no migration,Person,Total,Total,Sweden,2096,8870383
Sensitivity test: no migration,Person,Total,Total,Sweden,2097,8844781
Sensitivity test: no migration,Person,Total,Total,Sweden,2098,8819045
Sensitivity test: no migration,Person,Total,Total,Sweden,2099,8793019
Sensitivity test: no migration,Person,Total,Total,Sweden,2100,8766606
Sensitivity test: no migration,Person,Total,Total,Slovenia,2018,2066880
Sensitivity test: no migration,Person,Total,Total,Slovenia,2019,2065795
Sensitivity test: no migration,Person,Total,Total,Slovenia,2020,2064782
Sensitivity test: no migration,Person,Total,Total,Slovenia,2021,2063045
Sensitivity test: no migration,Person,Total,Total,Slovenia,2022,2060575
Sensitivity test: no migration,Person,Total,Total,Slovenia,2023,2057405
Sensitivity test: no migration,Person,Total,Total,Slovenia,2024,2053574
Sensitivity test: no migration,Person,Total,Total,Slovenia,2025,2049121
Sensitivity test: no migration,Person,Total,Total,Slovenia,2026,2044113
Sensitivity test: no migration,Person,Total,Total,Slovenia,2027,2038607
Sensitivity test: no migration,Person,Total,Total,Slovenia,2028,2032634
Sensitivity test: no migration,Person,Total,Total,Slovenia,2029,2026269
Sensitivity test: no migration,Person,Total,Total,Slovenia,2030,2019559
Sensitivity test: no migration,Person,Total,Total,Slovenia,2031,2012564
Sensitivity test: no migration,Person,Total,Total,Slovenia,2032,2005336
Sensitivity test: no migration,Person,Total,Total,Slovenia,2033,1997919
Sensitivity test: no migration,Person,Total,Total,Slovenia,2034,1990365
Sensitivity test: no migration,Person,Total,Total,Slovenia,2035,1982681
Sensitivity test: no migration,Person,Total,Total,Slovenia,2036,1974904
Sensitivity test: no migration,Person,Total,Total,Slovenia,2037,1967037
Sensitivity test: no migration,Person,Total,Total,Slovenia,2038,1959090
Sensitivity test: no migration,Person,Total,Total,Slovenia,2039,1951036
